product_id,product_name,brand,category,sub_category,description,color,size,material,gender,mfr_cost,shipping_charge,price,country_of_origin,care_instructions,warranty_months,rating,launch_year
FW0300,New Balance Sneakers - Grey (Size 9),New Balance,Footwear,Sneakers,"The New Balance sneakers in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,9,Mesh upper with rubber sole,Unisex,1510.07,146.29,2886.27,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.8,2022
FW0301,Puma Sneakers - Red (Size 6),Puma,Footwear,Sneakers,"The Puma sneakers in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,6,Mesh upper with rubber sole,Women,1107.03,88.83,2273.73,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.8,2024
FW0302,Skechers Formal Shoes - Red (Size 6),Skechers,Footwear,Formal Shoes,"The Skechers formal shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,6,Mesh upper with rubber sole,Unisex,2088.28,139.74,3684.28,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4,2023
FW0303,Puma Casual Shoes - Blue (Size 6),Puma,Footwear,Casual Shoes,"The Puma casual shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,6,Mesh upper with rubber sole,Unisex,1694.87,124.87,3368.88,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.4,2024
FW0304,Skechers Sports Shoes - Black (Size 8),Skechers,Footwear,Sports Shoes,"The Skechers sports shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,8,Mesh upper with rubber sole,Unisex,1681.67,86.54,2912.07,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.6,2023
FW0305,Reebok Sneakers - Brown (Size 11),Reebok,Footwear,Sneakers,"The Reebok sneakers in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,11,Mesh upper with rubber sole,Unisex,2402.45,72.11,5093.88,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.6,2023
FW0306,Campus Sports Shoes - Red (Size 9),Campus,Footwear,Sports Shoes,"The Campus sports shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,9,Mesh upper with rubber sole,Unisex,913.08,86.09,1684.38,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.2,2022
FW0307,Asics Formal Shoes - Red (Size 7),Asics,Footwear,Formal Shoes,"The Asics formal shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,7,Mesh upper with rubber sole,Men,1650.39,112.68,2741.52,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.3,2025
FW0308,Skechers Sandals - Grey (Size 9),Skechers,Footwear,Sandals,"The Skechers sandals in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,9,Mesh upper with rubber sole,Women,2417.08,106.85,5200.13,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.3,2025
FW0309,Asics Sandals - White (Size 8),Asics,Footwear,Sandals,"The Asics sandals in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,8,Mesh upper with rubber sole,Women,657.34,149.9,939.39,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.1,2025
FW0310,Reebok Casual Shoes - Grey (Size 6),Reebok,Footwear,Casual Shoes,"The Reebok casual shoes in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,6,Mesh upper with rubber sole,Unisex,1293.42,101.62,2815.38,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.4,2023
FW0311,Skechers Running Shoes - Brown (Size 8),Skechers,Footwear,Running Shoes,"The Skechers running shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,8,Mesh upper with rubber sole,Unisex,712.29,140.8,1043.28,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.2,2025
FW0312,Bata Formal Shoes - Blue (Size 8),Bata,Footwear,Formal Shoes,"The Bata formal shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,8,Mesh upper with rubber sole,Women,952.81,120.85,1989.64,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.7,2025
FW0313,Reebok Sandals - Blue (Size 7),Reebok,Footwear,Sandals,"The Reebok sandals in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,7,Mesh upper with rubber sole,Unisex,1800.4,112.62,3825.21,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.7,2023
FW0314,Adidas Formal Shoes - Black (Size 11),Adidas,Footwear,Formal Shoes,"The Adidas formal shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,11,Mesh upper with rubber sole,Women,1169.15,75.2,2375.85,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.2,2024
FW0315,Adidas Running Shoes - Black (Size 10),Adidas,Footwear,Running Shoes,"The Adidas running shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,10,Mesh upper with rubber sole,Women,2445.01,78.22,4696.3,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.1,2024
FW0316,Nike Casual Shoes - White (Size 7),Nike,Footwear,Casual Shoes,"The Nike casual shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,7,Mesh upper with rubber sole,Men,634.36,129.49,904.3,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.8,2024
FW0317,Adidas Formal Shoes - Brown (Size 8),Adidas,Footwear,Formal Shoes,"The Adidas formal shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,8,Mesh upper with rubber sole,Unisex,1036.91,147.98,1697.64,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.5,2023
FW0318,Asics Running Shoes - Grey (Size 9),Asics,Footwear,Running Shoes,"The Asics running shoes in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,9,Mesh upper with rubber sole,Women,1656.95,105.67,2412.04,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.5,2025
